,DATEPRD,NPD_WELL_BORE_NAME,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_CHOKE_UOM,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_OIL_RATE (stb/d),BORE_GAS_VOL,BORE_GAS_RATE (MMscfd),BORE_WAT_VOL,BORE_WATER_RATE (stb/d),BORE_WI_VOL,BORE_WI_RATE (stb/d),GOR (scf/stb),WC (%),Cum Oil (MMstb)
847,2013-10-18,15/9-F-11,24.0,255.24871645833332,106.11777020833334,172.85997854166666,17.831997916666666,10.517562291666666,%,82.38873791666667,63.155438125,53.930415625,1215.93,7648.1997,187926.15,6.6356723565,69.49,437.09209999999996,,0.0,867.6123292779606,5.406015154579825,0.0
848,2013-10-19,15/9-F-11,24.0,255.227733125,106.13259125,172.84707375,17.8321775,10.623972291666666,%,82.380659375,61.50533645833333,53.892679791666666,1221.59,7683.8011,188719.41,6.663682367100001,69.98,440.17420000000004,,0.0,867.2377486580178,5.418211943603522,0.0
849,2013-10-20,15/9-F-11,24.0,255.27431170212765,106.14644914893617,172.86716638297872,17.741547872340426,10.3945825,%,82.40714531914894,59.910430425531914,53.97472489361702,1210.15,7611.843500000001,188806.03,6.6667409193000005,67.88,426.9652,,0.0,875.8378859602144,5.311299421766312,0.0
850,2013-10-21,15/9-F-11,24.0,255.34851361702127,106.15934978723405,172.8832129787234,17.837311276595745,10.615799148936171,%,82.46530063829788,58.62853765957447,54.03377744680851,1218.52,7664.4908,190439.83,6.7244303973,69.69,438.3501,,0.0,877.3486162055281,5.409832247847789,0.0
851,2013-10-22,15/9-F-11,24.0,255.4385375,106.16771229166666,172.95348625,18.103048333333334,10.525543125,%,82.48505125,60.34830708333333,54.04906208333333,1219.97,7673.6113000000005,188707.52,6.6632625312,69.08,434.5132,,0.0,868.3346433249752,5.358985299251386,0.0
852,2013-10-23,15/9-F-11,24.0,255.50190708333332,106.17516854166666,172.99286166666667,18.553923541666666,10.52858125,%,82.50904541666667,61.57145520833333,54.059935208333336,1221.28,7681.8512,188384.35,6.651851398500001,69.22,435.3938,,0.0,865.9177619191584,5.363812475784579,0.0
853,2013-10-24,15/9-F-11,24.0,254.4110359574468,106.21020765957446,172.54614723404256,18.95878510638298,10.60759319148936,%,81.86488872340425,61.69362319148936,53.42867723404255,1250.87,7867.972299999999,192712.38,6.8046741378,70.64,444.3256,,0.0,864.8574090429883,5.345400337492717,0.0
854,2013-10-25,15/9-F-11,24.0,254.30925229166667,106.22948625,172.466995625,19.637781666666665,10.719160833333333,%,81.84225666666667,62.392617083333334,53.40419395833333,1249.12,7856.9648,192620.83,6.8014415073,70.11,440.9919,,0.0,865.6576273957597,5.314463740212094,0.0
855,2013-10-26,15/9-F-11,24.0,254.73701854166666,106.23095104166667,172.66148354166666,19.607190208333332,10.655122083333334,%,82.075535,62.28145625,53.623959375,1236.82,7779.5978,190197.99,6.7158910269,69.9,439.67100000000005,,0.0,863.2696958832499,5.349271458307825,0.0
856,2013-10-27,15/9-F-11,24.30839,256.04787849280433,106.20708329707973,173.83473727031284,18.870834418495015,10.3887766,%,82.21314122249149,60.01775305925649,53.86197829961589,1219.94,7673.422600000001,188361.38,6.651040327800001,69.99,440.2371,,0.0,866.7632000093414,5.425875822719062,0.0
857,2013-10-28,15/9-F-11,7.85819,259.6387649330698,105.39156847615035,177.87988621585887,1.6922293810661233,3.7623583333333332,%,81.75887871721096,46.41643022226492,53.1814208737381,250.93,1578.3497,39142.17,1.3821100227,11.43,71.8947,,0.0,875.6678084077313,4.356609239213294,0.0
858,2013-10-29,15/9-F-11,13.47514,255.0613162885432,105.84201357406305,174.87059855902055,11.65735539436325,6.63244625,%,80.19071772952266,60.51548829469675,51.795552597108454,557.18,3504.6621999999998,86381.77,3.0501402987,29.01,182.4729,,0.0,870.309354978634,4.948907350858937,0.0
859,2013-10-30,15/9-F-11,10.35819,258.1429103587596,105.45122289444392,176.95068150131442,2.4313533542057058,5.065753333333333,%,81.19222885744517,49.51385140025429,53.369521387462484,414.96,2610.0984,62079.04,2.1920109024,21.97,138.19129999999998,,0.0,839.8192583084225,5.028265397203214,0.0
860,2013-10-31,15/9-F-11,24.0,253.407660625,105.9637525,172.66676666666666,13.440637916666667,10.603075416666666,%,80.74089395833333,58.581175,52.29025125,1197.34,7531.268599999999,183606.35,6.4831402185,69.46,436.9034,,0.0,860.8297702328663,5.483107041364066,0.0
861,2013-11-01,15/9-F-11,24.0,251.09265666666667,106.11724958333333,171.47093291666667,17.173889583333334,10.587230833333333,%,79.62172375,58.97260479166667,51.149424583333335,1212.36,7625.7444,186014.0,6.56815434,68.31,429.66990000000004,,0.0,861.3132037312976,5.333926772704913,0.0
862,2013-11-02,15/9-F-11,24.0,252.80521729166668,106.13775583333333,172.09150875,17.633243333333333,10.61939625,%,80.71370854166666,61.31329770833333,52.23888604166667,1252.76,7879.8604,185206.48,6.539640808800001,76.56,481.5624,,0.0,829.9183585536618,5.759335600156471,0.0
863,2013-11-03,15/9-F-11,17.33333,256.9303416776003,105.88171909804983,175.1932734742199,11.510615143749066,7.955989166666667,%,81.73706820338042,55.91977401141616,53.53322634588968,773.31,4864.1199,118945.98,4.1999825538,45.93,288.8997,,0.0,863.4619705406523,5.606415702358284,0.0
864,2013-11-04,15/9-F-11,24.0,253.5301175,106.00112583333333,172.92682708333334,13.961735416666667,10.304236875,%,80.60329041666667,60.54272604166667,52.28423958333333,1155.15,7265.893500000001,171451.06,6.053936928600001,80.69,507.5401,,0.0,833.1992381391221,6.529162351113412,0.0
865,2013-11-05,15/9-F-11,24.0,255.48529520833333,106.06446333333334,173.41611708333335,16.29955354166667,10.346999791666667,%,82.069178125,60.98400645833333,53.762190833333335,1180.75,7426.9175000000005,168416.92,5.946801445200001,68.21,429.04089999999997,,0.0,800.7092370690802,5.461343838073277,0.0
866,2013-11-06,15/9-F-11,22.66667,258.3937028543716,105.98100620960203,174.68780621248732,13.792300636613142,9.385360833333333,%,83.70589664188432,57.84802665086226,54.3169511118969,1127.93,7094.679700000001,163020.84,5.756265860400001,69.17,435.0793,,0.0,811.3496456224797,5.778130481998161,0.0
867,2013-11-07,15/9-F-11,24.0,254.12881958333332,106.14676645833333,172.78322354166667,17.942523125,10.491892916666666,%,81.34559604166667,59.36673354166667,52.96941041666667,1164.19,7322.7551,176793.13,6.2425654203,89.51,563.0179,,0.0,852.4886241655139,7.139666586902768,0.0
868,2013-11-08,15/9-F-11,24.0,252.740789375,106.203953125,172.18811645833333,14.050202708333334,10.493172708333333,%,80.55267291666667,59.306253958333336,52.202305625,1186.6,7463.713999999999,181291.47,6.4014018057,69.84,439.2936,,0.0,857.6697614217267,5.558562287096878,0.0
869,2013-11-09,15/9-F-11,24.0,254.55165770833332,106.179464375,172.99319770833333,11.041222708333333,10.519151875,%,81.55846,62.687004791666666,53.228871875,1174.61,7388.296899999999,179820.66,6.349467504600001,69.45,436.8405,,0.0,859.3952829101929,5.582528173882289,0.0
870,2013-11-10,15/9-F-11,24.0,253.517031875,106.196006875,172.6548075,11.377859375,10.739178333333333,%,80.862224375,62.826591666666666,52.527913958333336,1201.41,7556.8689,185113.58,6.5363605098,72.33,454.9557,,0.0,864.9561870525503,5.678552922888501,0.0
871,2013-11-11,15/9-F-11,24.0,251.45929270833332,106.261239375,171.76745375,12.480089791666666,10.96601375,%,79.69183895833334,60.43280020833333,51.273535625,1257.28,7908.2912,190800.57,6.737168126700001,76.61,481.8769,,0.0,851.9119941739121,5.743352150477176,0.0
872,2013-11-12,15/9-F-11,24.0,252.80720395833333,106.25814979166667,172.27559916666667,12.491304375,10.536605,%,80.53160479166667,61.22263916666667,52.02540604166666,1167.56,7343.9524,177662.24,6.2732536944,154.63,972.6227,,0.0,854.2067476363273,11.694990886332523,0.0
873,2013-11-13,15/9-F-11,24.0,254.975511875,106.20008104166666,173.27883375,11.539881041666666,10.509607708333334,%,81.696678125,60.155627083333336,53.173335,1150.55,7236.9595,175824.8,6.208373688,152.96,962.1184000000001,,0.0,857.87044794157,11.734470775061181,0.0
874,2013-11-14,15/9-F-11,24.0,253.84342875,106.21729583333334,172.40574166666667,12.046607708333333,10.502568333333333,%,81.43768708333333,60.67047625,53.115679166666666,1162.76,7313.7604,179241.31,6.3290106561,150.8,948.532,,0.0,865.3565758183711,11.480252139224703,0.0
875,2013-11-15,15/9-F-11,24.0,253.75290354166665,106.25111291666667,172.67731229166668,12.760847291666666,10.485932708333333,%,81.07559125,60.90456770833333,52.76413770833334,1172.19,7373.0751,180093.66,6.3591071346,147.79,929.5990999999999,,0.0,862.4769242619,11.19638176336005,0.0
876,2013-11-16,15/9-F-11,24.0,253.176414375,106.282148125,172.36944583333334,13.185783958333333,10.495570625,%,80.80696854166666,60.90095791666667,52.489316458333334,1185.38,7456.0402,180733.52,6.3817005911999996,147.88,930.1652,,0.0,855.9101641109713,11.09161003855212,0.0
877,2013-11-17,15/9-F-11,24.0,254.939874375,106.248518125,173.12625583333335,12.651005,10.528310208333334,%,81.81361854166667,61.46282708333333,53.496430833333335,1156.62,7275.139799999999,177486.85,6.2670606735000005,147.8,929.662,,0.0,861.4350852061979,11.330706367580994,0.0
878,2013-11-18,15/9-F-11,24.0,255.36734041666668,106.24341520833333,173.30884625,12.667139166666667,10.523581875,%,82.05849416666666,61.574753333333334,53.73294270833333,1155.28,7266.7112,178261.19,6.2944026189,146.93,924.1897,,0.0,866.196886825501,11.283126377466001,0.0
879,2013-11-19,15/9-F-11,24.0,255.903885,106.23248895833333,173.55784354166667,12.216815833333333,10.6113575,%,82.34604145833333,61.12768166666667,54.01853083333334,1145.31,7203.9999,177359.39,6.262560060900001,150.1,944.129,,0.0,869.3170666062892,11.5870650990806,0.0
880,2013-11-20,15/9-F-11,24.0,252.42585,106.33696708333333,171.97503458333333,14.347196875,10.98621,%,80.45081541666667,60.311109375,52.10288395833334,1222.99,7692.6071,189530.92,6.692336785200001,154.58,972.3082,,0.0,869.9699202367947,11.221208359647786,0.0
881,2013-11-21,15/9-F-11,24.0,251.315953125,106.37899041666667,171.52483625,15.423236666666666,11.078097083333333,%,79.791116875,63.35434291666667,51.45456479166667,1245.11,7831.741899999999,191871.39,6.774978780900001,161.9,1018.351,,0.0,865.0666566144118,11.50667017291988,0.0
882,2013-11-22,15/9-F-11,24.0,251.5654029787234,106.37534914893617,171.6889155319149,15.57374914893617,10.783155416666666,%,79.87648744680851,64.60960106382979,51.55622127659574,1213.11,7630.461899999999,186678.56,6.5916199536,160.58,1010.0482000000001,,0.0,863.8559552469558,11.689682533905032,0.0
883,2013-11-23,15/9-F-11,24.0,251.95233479166666,106.36881875,171.86660916666668,15.404368541666667,10.937976875,%,80.085725625,64.586609375,51.77226625,1216.54,7652.036599999999,186613.12,6.589309267200001,163.64,1029.2956,,0.0,861.1183677819838,11.856424524337406,0.0
884,2013-11-24,15/9-F-11,24.0,251.55070041666667,106.38234333333334,171.68754479166665,15.064229166666667,11.073140625,%,79.863155625,63.38023729166667,51.55187,1232.91,7755.003900000001,191776.79,6.7716384549000015,168.08,1057.2232000000001,,0.0,873.1960089536512,11.997230529839614,0.0
885,2013-11-25,15/9-F-11,24.0,251.54804791666666,106.39087416666666,171.69153583333335,15.540480833333334,11.047170833333332,%,79.85651208333333,63.939280625,51.551070833333334,1227.25,7719.4025,191140.0,6.7491534,167.36,1052.6944,,0.0,874.3103368427803,12.00048759151304,0.0
886,2013-11-26,15/9-F-11,24.0,252.32404729166666,106.37561520833333,172.01605375,15.208399791666666,10.85660875,%,80.30799354166666,62.807727916666664,51.999310625,1200.78,7552.906199999999,187196.84,6.6099204204,163.13,1026.0877,,0.0,875.1492796772719,11.960466599702329,0.0
887,2013-11-27,15/9-F-11,24.0,251.24370708333333,105.86395729166667,170.83758958333334,15.008695,10.877376041666666,%,80.4061175,63.88111166666667,52.10855854166667,1202.03,7560.7687,186758.37,6.5944380447,168.54,1060.1166,,0.0,872.1914803054352,12.29707348037678,0.0
888,2013-11-28,15/9-F-11,24.0,252.64801875,106.37725770833333,172.19171625,15.12771625,10.824348958333333,%,80.4563025,63.77947708333333,52.151674166666666,1193.42,7506.611800000001,185960.25,6.5662564275,161.89,1018.2880999999999,,0.0,874.7297186062026,11.944868701625456,0.0
889,2013-11-29,15/9-F-11,24.0,252.47830375,106.38577354166667,172.13334,15.0984125,10.900250833333333,%,80.34496375,62.02381666666667,52.02486375,1196.26,7524.4754,186979.42,6.602243320200001,163.9,1030.931,,0.0,877.4356974042338,12.05005293494883,0.0
890,2013-11-30,15/9-F-11,24.0,249.98188541666667,106.44978375,171.12625208333333,16.487636875,11.166497291666667,%,78.85563333333333,64.523835,50.524108958333336,1253.95,7887.3455,195442.83,6.9010863273,172.12,1082.6348,,0.0,874.9567680660115,12.069533753602556,0.0
891,2013-12-01,15/9-F-11,24.0,248.94054791666667,106.488738125,170.66290145833332,17.222736458333333,11.243689375,%,78.27764645833334,65.10979541666667,49.950726458333335,1274.74,8018.1146,197980.77,6.9907009887,173.29,1089.9941,,0.0,871.8634414005506,11.96729349530051,0.0
892,2013-12-02,15/9-F-11,24.0,248.77964914893616,106.49347276595745,170.59789872340426,17.30148765957447,11.267923404255319,%,78.18175042553192,62.42693361702128,49.834315319148935,1326.29,8342.3641,205626.09,7.2606572379,182.12,1145.5348000000001,,0.0,870.3356927204843,12.073640455844235,0.0
893,2013-12-03,15/9-F-11,24.0,248.860403125,106.49323020833333,170.68014854166665,17.321027083333334,11.234317708333334,%,78.18025458333334,63.193237708333335,49.85251770833333,1314.55,8268.5195,202444.65,7.1483205915,168.42,1059.3618,,0.0,864.5224325225332,11.356939115423776,0.0
894,2013-12-04,15/9-F-11,24.0,248.03385354166667,106.51447770833333,170.36391541666666,17.328646875,11.504009791666666,%,77.669938125,64.554928125,49.32877125,1340.01,8428.6629,204590.59,7.2240937329,177.45,1116.1605,,0.0,857.0865650469899,11.693883199557154,0.0
895,2013-12-05,15/9-F-11,23.72508,247.83125616453137,106.52834641882767,170.2198485247173,16.788712951340944,11.303071666666666,%,77.61140763981408,60.840441656761534,49.24113957021009,1306.06,8215.1174,202482.3,7.1496500130000005,168.21,1058.0409,,0.0,870.3040583449241,11.409714638431225,0.0
896,2013-12-06,15/9-F-11,16.60825,258.1485935180528,105.61691222612257,176.38728079494228,7.338334448939533,6.99134875,%,81.7613127231105,47.946116901479684,53.040229856306354,605.59,3809.1611000000003,97273.46,3.4347258726000005,104.21,655.4809,,0.0,901.7013936743185,14.681600450831219,0.0
897,2013-12-07,15/9-F-11,24.0,247.62199,106.08467354166666,171.32918041666667,22.78459625,11.171001041666667,%,76.29280958333334,60.18094375,47.96073916666667,1166.9,7339.801,183206.61,6.4690253991,162.79,1023.9490999999999,,0.0,881.3625054820968,12.24270318645699,0.0
898,2013-12-08,15/9-F-11,24.0,247.86498270833334,106.245211875,170.99178104166666,24.444217083333335,10.889314791666667,%,76.87320166666667,60.73221125,48.54069020833333,1170.31,7361.2499,183150.04,6.467027912400001,155.7,979.353,,0.0,878.5230769573521,11.741992895981177,0.0
899,2013-12-09,15/9-F-11,13.5,250.27426908062222,106.0389069638,172.96633593094074,20.172694721266666,7.5213552083333335,%,77.30793314968147,56.46147354122963,49.335183846044444,590.11,3711.7919,93019.2,3.2845079520000002,78.4,493.136,,0.0,884.8847242756254,11.727573259936275,0.0
900,2013-12-10,15/9-F-11,19.22514,255.44317038505832,105.80841839324967,176.1048552538707,17.79859584856079,8.308078333333333,%,79.3383151311876,53.332061827690204,50.9122917067548,780.7,4910.603,116155.5,4.101450705,156.38,983.6302,,0.0,835.2234348816226,16.688009561616937,0.0
901,2013-12-11,15/9-F-11,1.77486,275.19653616251424,104.58967702861071,182.4715504123142,2.1958854363724463,1.4435095833333333,%,92.72498575020002,24.34438567526453,64.22977840663489,62.69,394.32009999999997,9263.17,0.32708253270000004,278.88,1754.1552,,0.0,829.4848086617955,81.64651462364961,0.0
902,2013-12-12,15/9-F-11,24.0,253.44641104166666,105.77924208333333,175.44143333333332,16.034622708333334,10.451322291666667,%,78.00497770833333,55.074598333333334,49.52178583333333,1096.97,6899.9413,174751.32,6.170469109200001,193.09,1214.5361,,0.0,894.2784932387759,14.967520890501214,0.0
903,2013-12-13,15/9-F-11,8.22514,254.30771388333815,106.00130959188536,175.38637033331955,21.132260610737326,4.383803333333334,%,78.9213435500186,59.855053878669544,50.790613886012885,364.15,2290.5035,61122.85,2.1582478335000004,61.89,389.2881,,0.0,942.2591292700494,14.526804994836167,0.0
904,2013-12-14,15/9-F-11,22.94153,254.65399119652437,105.7649002102824,175.5138903631798,15.580686747862936,9.963147291666667,%,79.14010083334459,53.24786554602505,51.04895686830826,1023.24,6436.1796,159088.66,5.6174205846000005,157.43,990.2347000000001,,0.0,872.7880409987316,13.33395444959218,0.0
905,2013-12-15,15/9-F-11,22.83334,252.22609361506463,106.08225596010483,173.05827996898833,21.61845965970375,9.95044125,%,79.16781364607631,58.32555065365382,50.81825414350244,1086.49,6834.0221,169892.14,5.998891463400001,168.68,1060.9972,,0.0,877.7980778552063,13.438817052670156,0.0
906,2013-12-16,15/9-F-11,24.0,251.12894229166668,106.17038625,172.50283854166668,23.173318541666667,10.496525833333333,%,78.62610375,58.392281875,50.29258625,1228.17,7725.189300000001,189634.39,6.695990310900001,178.99,1125.8471,,0.0,866.7736220910471,12.71994655902669,0.0
907,2013-12-17,15/9-F-11,24.0,246.14787479166668,106.32913104166667,170.0828425,25.557507916666665,11.032801458333333,%,76.06503229166667,60.541169375,47.73301541666667,1276.23,8027.4867,195873.06,6.916277748600001,162.45,1021.8104999999999,,0.0,861.5744886378947,11.29160063391442,0.0
908,2013-12-18,15/9-F-11,24.0,245.54939354166666,106.35264625,169.81083604166668,25.782414791666667,11.337814166666666,%,75.7385575,60.898378541666666,47.39074479166667,1311.5,8249.335000000001,202707.98,7.1576187738,173.5,1091.315,,0.0,867.6600930620468,11.683501683501682,0.0
909,2013-12-19,15/9-F-11,24.0,245.61720895833332,106.36358583333333,169.82917375,25.880761875,11.325295208333333,%,75.78803520833333,59.515013125,47.42135208333333,1306.85,8220.0865,201799.68,7.1255467008,173.34,1090.3086,,0.0,866.8457078645097,11.710658766779941,0.0
910,2013-12-20,15/9-F-11,18.83334,250.18756078235194,106.14914356619165,172.61841012778402,21.747556649834813,9.170544375,%,77.5691506545679,54.93826390618977,49.5922960089607,916.69,5765.980100000001,134201.98,4.7386719138,145.17,913.1193,,0.0,821.8328595688354,13.671293767539975,0.0
911,2013-12-21,15/9-F-11,24.0,249.17359791666667,106.10269541666666,172.27597875,22.0155925,10.524075208333333,%,76.89761916666667,56.37746666666666,48.40872604166667,1149.7,7231.613,180446.8,6.371576508,161.79,1017.6591,,0.0,881.0726608296102,12.336350258103378,0.0
912,2013-12-22,15/9-F-11,24.0,245.90584145833333,106.327151875,170.124343125,25.504024375,11.133294375,%,75.78149833333333,61.297870833333334,47.44165041666667,1268.29,7977.5441,196322.3,6.932140413,168.18,1057.8522,,0.0,868.9567022261901,11.707867202238821,0.0
913,2013-12-23,15/9-F-11,24.0,245.64734083333335,106.366529375,169.92084354166667,26.032622916666668,11.2946925,%,75.72649729166666,61.289946666666665,47.380536875,1300.33,8179.075699999999,201283.0,7.107302730000001,174.78,1099.3662,,0.0,868.9616028373476,11.848607900427764,0.0
914,2013-12-24,15/9-F-11,24.0,245.10849333333334,106.38812625,169.68748729166666,26.195237916666667,11.430540833333334,%,75.42100604166667,60.35304375,47.051917083333336,1332.52,8381.550799999999,206204.7,7.281087957000001,183.6,1154.844,,0.0,868.7041492369171,12.109859377885659,0.0
915,2013-12-25,15/9-F-11,24.0,244.7222485106383,106.40979063829788,169.452964893617,26.375602765957446,11.233109583333333,%,75.26928361702127,58.61303404255319,46.90381957446809,1321.87,8314.5623,204302.54,7.213922687400001,172.21,1083.2009,,0.0,867.6250687784252,11.526156564574856,0.0
916,2013-12-26,15/9-F-11,21.14181,246.1545825241642,106.4183431171929,170.28560709814818,26.628638570396763,10.744544166666667,%,75.86897542601604,60.10894782972697,47.5862794910606,1133.69,7130.9101,177658.57,6.2731241067,150.03,943.6887,,0.0,879.7087634999073,11.68712803415075,0.0
917,2013-12-27,15/9-F-11,15.69152,253.54867857807275,105.68861842531507,175.07269336818868,14.273157844402581,8.866689375,%,78.47598520988406,50.20974799784214,47.8378580441028,648.24,4077.4296,106033.85,3.7440552435000005,100.03,629.1887,,0.0,918.2390895234587,13.368169243722186,0.0
918,2013-12-28,15/9-F-11,24.0,245.72347020833334,106.20320479166666,170.321445625,23.613276875,11.072523541666667,%,75.40202458333333,58.473713958333335,46.50436895833333,1219.26,7669.1454,190268.65,6.718386031500001,165.29,1039.6741,,0.0,876.0279902243085,11.938174858257195,0.0
919,2013-12-29,15/9-F-11,24.0,246.10447229166667,106.305339375,170.24825708333333,25.431545208333333,11.059655208333334,%,75.85621520833334,64.43309958333333,47.428625833333335,1240.64,7803.6256,192029.01,6.780544343100001,166.72,1048.6688,,0.0,868.8966758092547,11.846293769895405,0.0
920,2013-12-30,15/9-F-11,24.0,246.0911525,106.344505625,170.145786875,25.593353125,11.186388958333334,%,75.945365625,61.672889375,47.517346875,1269.54,7985.4066,196787.47,6.9485655657,170.27,1070.9983,,0.0,870.1580162117231,11.825865912863504,0.0
921,2013-12-31,15/9-F-11,21.58334,250.78695346347692,106.22488576807852,172.11344968923254,23.125774326401753,9.55741375,%,78.6735037742444,58.20466324138896,50.11241443294689,973.43,6122.874699999999,155057.49,5.4750799719000005,129.97,817.5113,,0.0,894.2008844146363,11.77904658328802,0.0
922,2014-01-01,15/9-F-11,24.0,249.53085208333334,106.20774,172.36913125,23.195184791666666,10.693718541666666,%,77.16172083333333,59.57077708333333,48.65547395833333,1199.06,7542.087399999999,187807.44,6.6314807064000005,166.35,1046.3415,,0.0,879.2633066543357,12.183153777986101,0.0
923,2014-01-02,15/9-F-11,24.0,245.62159125,106.43301979166667,169.835478125,26.80002770833333,11.379768333333333,%,75.786113125,61.53812083333333,47.25766395833333,1327.31,8348.7799,205602.96,7.2598405176,180.73,1136.7917,,0.0,869.5690393754422,11.984430121216946,0.0
924,2014-01-03,15/9-F-11,24.0,245.71792541666667,106.448284375,169.84878208333333,27.090778541666666,11.358708958333333,%,75.86914333333333,62.133068125,47.173733125,1296.68,8156.117200000001,202058.64,7.134690578400001,179.9,1131.5710000000001,,0.0,874.7655782091999,12.183559305963781,0.0
925,2014-01-04,15/9-F-11,14.47514,246.70529477889679,106.45602245423532,170.54890370276212,27.18182157657888,8.460154166666667,%,76.15639107613467,60.2266034989368,47.45735365706998,753.22,4737.7538,117116.87,4.1353966797,93.66,589.1214,,0.0,872.8601895058371,11.059418099376533,0.0
926,2014-01-05,15/9-F-11,6.35819,258.6013843375237,105.42800530157167,178.6235907022596,7.3566743756635145,3.446828125,%,79.97779363526412,45.03108248539286,51.03505400895538,287.7,1809.633,46247.9,1.633013349,62.19,391.1751,,0.0,902.4002927665445,17.774157592386175,0.0
927,2014-01-06,15/9-F-11,24.0,248.37758208333332,104.79815520833333,170.71246979166668,19.807022083333333,10.514631666666666,%,77.66511229166667,57.844987708333335,49.210709791666666,1109.93,6981.4597,172803.21,6.1016813451,113.83,715.9907,,0.0,873.9836090581458,9.301660456298618,0.0
928,2014-01-07,15/9-F-11,24.0,245.80374583333332,105.87022234042553,169.80246625,24.55445,10.925361666666667,%,76.00127958333333,60.07010659574468,47.554687083333334,1202.73,7565.1717,188012.31,6.6387146661,111.63,702.1527,,0.0,877.5365489853984,8.49310691134849,0.0
929,2014-01-08,15/9-F-11,24.0,245.89980191489363,106.3136985106383,170.1802834042553,25.671411914893618,10.653719791666667,%,75.7195185106383,62.42661021276596,47.27958765957447,1218.19,7662.4151,188014.96,6.6388082376,111.77,703.0332999999999,,0.0,866.4119798991313,8.404012150741377,0.0
930,2014-01-09,15/9-F-11,24.0,245.1265414893617,106.35946787234043,169.79111489361702,26.382581276595744,11.026427021276596,%,75.33542659574468,64.60266787234042,46.900936808510636,1241.32,7807.9028,192257.35,6.788607028500001,114.97,723.1613,,0.0,869.4533221520126,8.476800684219452,0.0
931,2014-01-10,15/9-F-11,24.0,244.820114375,106.37763791666667,169.67129958333334,26.55275,11.065306041666666,%,75.14881479166667,64.90534791666667,46.71719625,1253.36,7883.634399999999,193245.49,6.8234982519,115.77,728.1933,,0.0,865.5269772403451,8.455734663618502,0.0
932,2014-01-11,15/9-F-11,24.0,244.24779541666666,106.39429333333334,169.45610791666667,26.489226458333334,11.190563333333333,%,74.7916875,64.55716645833333,46.36074583333333,1279.02,8045.0358,197035.2,6.957312912000001,116.63,733.6027,,0.0,864.795767844812,8.356679683301689,0.0
933,2014-01-12,15/9-F-11,24.0,244.3047625,106.403791875,169.47809604166667,26.850934166666665,11.203727083333334,%,74.82666645833334,64.36430354166667,46.397585625,1276.71,8030.5059,197394.26,6.969991320600001,114.01,717.1229000000001,,0.0,867.9392565541856,8.197911872986655,0.0
934,2014-01-13,15/9-F-11,24.0,243.50498765957448,106.42725829787234,169.08499361702127,26.78725595744681,11.206681458333334,%,74.41999404255318,61.21556617021277,45.97655872340425,1289.27,8109.5082999999995,200095.41,7.065368927100001,117.72,740.4588,,0.0,871.245045411693,8.366797205381701,0.0
935,2014-01-14,15/9-F-11,24.0,243.90269270833332,106.42878854166666,169.286121875,26.906176875,11.432733958333333,%,74.61657083333333,61.731419583333334,46.184055208333334,1311.79,8251.159099999999,203139.11,7.1728419741,126.59,796.2511000000001,,0.0,869.3132549219662,8.800873204577373,0.0
936,2014-01-15,15/9-F-11,24.0,243.99419645833333,106.4360525,169.31384520833333,26.851400833333333,11.431167083333333,%,74.68035125,59.970405625,46.21192083333333,1274.05,8013.7744999999995,198322.47,7.002766415700001,176.58,1110.6882,,0.0,873.8412112419686,12.172642231306398,0.0
937,2014-01-16,15/9-F-11,24.0,244.15446340425532,106.43854063829787,169.40135617021278,26.703099574468084,11.214107291666666,%,74.75310723404256,59.60921680851064,46.278863829787234,1250.06,7862.877399999999,186576.95,6.588032104500002,163.83,1030.4907,,0.0,837.8652965516163,11.587181463904548,0.0
938,2014-01-17,15/9-F-11,24.0,243.9320240425532,106.45227574468085,169.32222872340427,26.843263404255318,11.281624583333333,%,74.60979531914893,60.77085255319149,46.1716714893617,1297.07,8158.570299999999,192575.99,6.799858206900001,171.49,1078.6721,,0.0,833.4619862134424,11.677425505256851,0.0
939,2014-01-18,15/9-F-11,24.0,244.172733125,106.45729479166667,169.38873875,26.99265,11.531294166666667,%,74.783994375,60.816076875,46.37287104166667,1282.74,8068.4346000000005,193991.23,6.849830331300001,195.78,1231.4562,,0.0,848.9664564300987,13.241619998376756,0.0
940,2014-01-19,15/9-F-11,24.0,244.43660083333333,106.45761604166667,169.49016833333334,27.137930416666666,11.538805416666667,%,74.9464325,59.75137770833334,46.53503166666667,1231.07,7743.4303,180443.66,6.371465634600001,169.32,1065.0228,,0.0,822.8221069672443,12.09091753011661,0.0
941,2014-01-20,15/9-F-11,24.0,244.50829829787233,106.46530319148935,169.48586872340425,27.67734574468085,11.372987916666666,%,75.02242957446809,58.88019765957447,46.62932382978723,1236.35,7776.6415,176925.68,6.2472457608,169.26,1064.6453999999999,,0.0,803.3346735605596,12.041746999523339,0.0
942,2014-01-21,15/9-F-11,24.0,244.99624770833333,106.46896041666666,169.68867083333333,28.066384791666668,11.5860275,%,75.307576875,60.60585375,46.91718916666667,1245.46,7833.9434,177097.85,6.253325083500001,195.54,1229.9466,,0.0,798.2346519761683,13.569743233865372,0.0
